migration_speed,adhesion_force_other,adhesion_force_pmec_multiple,internal_force,repeat,type,average_speed_x,average_speed_total
0.001,0.0001,2,0.01,2,PMEC,0.02282340711141367,0.032387787839688646
0.001,0.0001,2,0.01,2,VM,0.0,0.0
0.001,0.0001,2,0.01,2,Other,0.020394013983017878,0.03205410935110293
0.001,0.0001,2,0.05,0,PMEC,0.011094174542815574,0.04464790193725345
0.001,0.0001,2,0.05,0,VM,0.0,0.0
0.001,0.0001,2,0.05,0,Other,0.006507645279445794,0.04600563166423444
0.001,0.0001,2,0.05,1,PMEC,0.012546436845488508,0.04441675557580166
0.001,0.0001,2,0.05,1,VM,0.0,0.0
0.001,0.0001,2,0.05,1,Other,0.006772951576050818,0.04622083254960961
0.001,0.0001,2,0.05,2,PMEC,0.011906404715433984,0.0447405139699379
0.001,0.0001,2,0.05,2,VM,0.0,0.0
0.001,0.0001,2,0.05,2,Other,0.00677652982498189,0.04604753782534377
0.001,0.0001,2,0.1,0,PMEC,0.007822055187630935,0.06761667351954172
0.001,0.0001,2,0.1,0,VM,0.0,0.0
0.001,0.0001,2,0.1,0,Other,0.003989442673100608,0.06942903268393676
0.001,0.0001,2,0.1,1,PMEC,0.007232978204462197,0.06757507149229815
0.001,0.0001,2,0.1,1,VM,0.0,0.0
0.001,0.0001,2,0.1,1,Other,0.004524766595785628,0.06951749367964179
0.001,0.0001,2,0.1,2,PMEC,0.007721018583927626,0.06762907183385818
0.001,0.0001,2,0.1,2,VM,0.0,0.0
0.001,0.0001,2,0.1,2,Other,0.004422178689321485,0.06945025338860249
0.001,0.0005,0.75,0.001,0,PMEC,0.026418091446320843,0.02862308349914119
0.001,0.0005,0.75,0.001,0,VM,0.0,0.0
0.001,0.0005,0.75,0.001,0,Other,0.024973942882875938,0.02697190385714162
0.001,0.0005,0.75,0.001,1,PMEC,0.027464537151574344,0.029210993910829423
0.001,0.0005,0.75,0.001,1,VM,0.0,0.0
0.001,0.0005,0.75,0.001,1,Other,0.02616585275391396,0.028097426208557257
0.001,0.0005,0.75,0.001,2,PMEC,0.0253962568539368,0.027485074335401774
0.001,0.0005,0.75,0.001,2,VM,0.0,0.0
0.001,0.0005,0.75,0.001,2,Other,0.02581043851815475,0.02794051948376181
0.001,0.0005,0.75,0.005,0,PMEC,0.02803670715257803,0.03339349628640325
0.001,0.0005,0.75,0.005,0,VM,0.0,0.0
0.001,0.0005,0.75,0.005,0,Other,0.02570091210855296,0.03154895320860433
0.001,0.0005,0.75,0.005,1,PMEC,0.027435870287221727,0.03286640182758948
0.001,0.0005,0.75,0.005,1,VM,0.0,0.0
0.001,0.0005,0.75,0.005,1,Other,0.02639895724342981,0.03215928812032352
0.001,0.0005,0.75,0.005,2,PMEC,0.02750831408034596,0.03281380186205391
0.001,0.0005,0.75,0.005,2,VM,0.0,0.0
0.001,0.0005,0.75,0.005,2,Other,0.026336305120774468,0.03189313502758161
0.001,0.0005,0.75,0.01,0,PMEC,0.02457126214621909,0.032904079640277466
0.001,0.0005,0.75,0.01,0,VM,0.0,0.0
0.001,0.0005,0.75,0.01,0,Other,0.021175444247752608,0.03261253056526153
0.001,0.0005,0.75,0.01,1,PMEC,0.024389703317027212,0.03327196643076817
0.001,0.0005,0.75,0.01,1,VM,0.0,0.0
0.001,0.0005,0.75,0.01,1,Other,0.021401513539636728,0.03268175640977624
0.001,0.0005,0.75,0.01,2,PMEC,0.02314260857459084,0.03202472300238666
0.001,0.0005,0.75,0.01,2,VM,0.0,0.0
0.001,0.0005,0.75,0.01,2,Other,0.021270724111994908,0.03280189317830593
0.001,0.0005,0.75,0.05,0,PMEC,0.01173453854122365,0.04518715174045305
0.001,0.0005,0.75,0.05,0,VM,0.0,0.0
0.001,0.0005,0.75,0.05,0,Other,0.0068900815081686636,0.04615262617101337
0.001,0.0005,0.75,0.05,1,PMEC,0.011111678017731979,0.04491024919913509
0.001,0.0005,0.75,0.05,1,VM,0.0,0.0
0.001,0.0005,0.75,0.05,1,Other,0.006093365015707011,0.04606972329437743
0.001,0.0005,0.75,0.05,2,PMEC,0.01188863601623173,0.044508206302870036
0.001,0.0005,0.75,0.05,2,VM,0.0,0.0
0.001,0.0005,0.75,0.05,2,Other,0.006347988477739828,0.0463547634816781
0.001,0.0005,0.75,0.1,0,PMEC,0.007323286301957818,0.06770701801558734
0.001,0.0005,0.75,0.1,0,VM,0.0,0.0
0.001,0.0005,0.75,0.1,0,Other,0.004124371233315979,0.06919169844759597
0.001,0.0005,0.75,0.1,1,PMEC,0.007127076978415371,0.06779393645149168
0.001,0.0005,0.75,0.1,1,VM,0.0,0.0
0.001,0.0005,0.75,0.1,1,Other,0.004718546272054862,0.06941607183019799
0.001,0.0005,0.75,0.1,2,PMEC,0.007193125183293319,0.0675119442533288
0.001,0.0005,0.75,0.1,2,VM,0.0,0.0
0.001,0.0005,0.75,0.1,2,Other,0.004998268865591187,0.06914936046677575
0.001,0.0005,1,0.001,0,PMEC,0.02675980613116385,0.028728979881233456
0.001,0.0005,1,0.001,0,VM,0.0,0.0
0.001,0.0005,1,0.001,0,Other,0.025050715696073082,0.027145620327121915
0.001,0.0005,1,0.001,1,PMEC,0.02717231104496923,0.029295059772734205
0.001,0.0005,1,0.001,1,VM,0.0,0.0
0.001,0.0005,1,0.001,1,Other,0.02580982181846379,0.027882912669028957
0.001,0.0005,1,0.001,2,PMEC,0.02754731035146051,0.029631305049122855
0.001,0.0005,1,0.001,2,VM,0.0,0.0
0.001,0.0005,1,0.001,2,Other,0.026675918596600828,0.028686271198434053
0.001,0.0005,1,0.005,0,PMEC,0.027683698897825702,0.03317485220148049
0.001,0.0005,1,0.005,0,VM,0.0,0.0
0.001,0.0005,1,0.005,0,Other,0.025926619130986144,0.031933584506907135
0.001,0.0005,1,0.005,1,PMEC,0.02805244395487457,0.03331059036797422
0.001,0.0005,1,0.005,1,VM,0.0,0.0
0.001,0.0005,1,0.005,1,Other,0.026421777498611916,0.03181784323576325
0.001,0.0005,1,0.005,2,PMEC,0.028478308466566238,0.033539083913092335
0.001,0.0005,1,0.005,2,VM,0.0,0.0
0.001,0.0005,1,0.005,2,Other,0.026420017932933526,0.03217569714488595
0.001,0.0005,1,0.01,0,PMEC,0.023476639805223177,0.03274004061651428
0.001,0.0005,1,0.01,0,VM,0.0,0.0
0.001,0.0005,1,0.01,0,Other,0.021588968929485704,0.032328763519245164
0.001,0.0005,1,0.01,1,PMEC,0.022567788181275753,0.031843604580793466
0.001,0.0005,1,0.01,1,VM,0.0,0.0
0.001,0.0005,1,0.01,1,Other,0.020075319987681438,0.031864637962098576
0.001,0.0005,1,0.01,2,PMEC,0.023638093488930728,0.03231689859219261
0.001,0.0005,1,0.01,2,VM,0.0,0.0
0.001,0.0005,1,0.01,2,Other,0.02126469885538547,0.03241847171195692
0.001,0.0005,1,0.05,0,PMEC,0.012000066428969725,0.04523355692387807
0.001,0.0005,1,0.05,0,VM,0.0,0.0
0.001,0.0005,1,0.05,0,Other,0.005265842628629896,0.046240501528912854
0.001,0.0005,1,0.05,1,PMEC,0.011215675464127993,0.044395354133236184
0.001,0.0005,1,0.05,1,VM,0.0,0.0
0.001,0.0005,1,0.05,1,Other,0.006251954063303354,0.04622928754354097
0.001,0.0005,1,0.05,2,PMEC,0.01193959086689182,0.04497012844958218
0.001,0.0005,1,0.05,2,VM,0.0,0.0
0.001,0.0005,1,0.05,2,Other,0.006153085936788869,0.04598330693736437
0.001,0.0005,1,0.1,0,PMEC,0.008074713998388107,0.06780022743976316
0.001,0.0005,1,0.1,0,VM,0.0,0.0
0.001,0.0005,1,0.1,0,Other,0.004317246602408365,0.06969891021389345
0.001,0.0005,1,0.1,1,PMEC,0.007843122544035887,0.06755141917374294
0.001,0.0005,1,0.1,1,VM,0.0,0.0
0.001,0.0005,1,0.1,1,Other,0.004805995049084905,0.06950410672372045
0.001,0.0005,1,0.1,2,PMEC,0.008615696723251989,0.06769103408819614
0.001,0.0005,1,0.1,2,VM,0.0,0.0
0.001,0.0005,1,0.1,2,Other,0.004677799310109493,0.0691617396257976
0.001,0.0005,1.5,0.001,0,PMEC,0.02646548214571277,0.028382061409291105
0.001,0.0005,1.5,0.001,0,VM,0.0,0.0
0.001,0.0005,1.5,0.001,0,Other,0.0271298143469339,0.029000698571083512
0.001,0.0005,1.5,0.001,1,PMEC,0.02654396728518911,0.02867762612590632
0.001,0.0005,1.5,0.001,1,VM,0.0,0.0
0.001,0.0005,1.5,0.001,1,Other,0.025148800610235115,0.027050590640132537
0.001,0.0005,1.5,0.001,2,PMEC,0.026264422671790185,0.028149273711906057
0.001,0.0005,1.5,0.001,2,VM,0.0,0.0
0.001,0.0005,1.5,0.001,2,Other,0.025333570856122933,0.027264397506908348
0.001,0.0005,1.5,0.005,0,PMEC,0.02748235592111101,0.032654240387921814
0.001,0.0005,1.5,0.005,0,VM,0.0,0.0
0.001,0.0005,1.5,0.005,0,Other,0.025240438018245222,0.031084656268286822
0.001,0.0005,1.5,0.005,1,PMEC,0.026307415191244618,0.032159601433373354
0.001,0.0005,1.5,0.005,1,VM,0.0,0.0
0.001,0.0005,1.5,0.005,1,Other,0.024836589076193266,0.03156869209943743
0.001,0.0005,1.5,0.005,2,PMEC,0.02734080850408662,0.03226302905395402
0.001,0.0005,1.5,0.005,2,VM,0.0,0.0
0.001,0.0005,1.5,0.005,2,Other,0.025727343507332696,0.031642289704161615
0.001,0.0005,1.5,0.01,0,PMEC,0.02371908548887608,0.03242958977670045
0.001,0.0005,1.5,0.01,0,VM,0.0,0.0
0.001,0.0005,1.5,0.01,0,Other,0.02133316783484302,0.03260383999079743
0.001,0.0005,1.5,0.01,1,PMEC,0.023205078935077585,0.03219427469240357
0.001,0.0005,1.5,0.01,1,VM,0.0,0.0
0.001,0.0005,1.5,0.01,1,Other,0.020641933663173108,0.03225258289910315
0.001,0.0005,1.5,0.01,2,PMEC,0.02375936101831536,0.03281886818526692
0.001,0.0005,1.5,0.01,2,VM,0.0,0.0
0.001,0.0005,1.5,0.01,2,Other,0.021071827773959682,0.033025851984560414
0.001,0.0005,1.5,0.05,0,PMEC,0.012546792439115042,0.04488743464368528
0.001,0.0005,1.5,0.05,0,VM,0.0,0.0
0.001,0.0005,1.5,0.05,0,Other,0.006591606203680758,0.045783676806538075
0.001,0.0005,1.5,0.05,1,PMEC,0.011339766450080242,0.04487414523061079
0.001,0.0005,1.5,0.05,1,VM,0.0,0.0
0.001,0.0005,1.5,0.05,1,Other,0.006673378919543259,0.04618883667953613
0.001,0.0005,1.5,0.05,2,PMEC,0.012422691967168048,0.04448564669789324
0.001,0.0005,1.5,0.05,2,VM,0.0,0.0
0.001,0.0005,1.5,0.05,2,Other,0.006324276042367246,0.04615763007283591
0.001,0.0005,1.5,0.1,0,PMEC,0.007264343544604232,0.0676601146310955
0.001,0.0005,1.5,0.1,0,VM,0.0,0.0
0.001,0.0005,1.5,0.1,0,Other,0.003958698517277571,0.0692054636286064
0.001,0.0005,1.5,0.1,1,PMEC,0.008526303681348248,0.06765484218793258
0.001,0.0005,1.5,0.1,1,VM,0.0,0.0
0.001,0.0005,1.5,0.1,1,Other,0.005176853872197146,0.06927275351558397
0.001,0.0005,1.5,0.1,2,PMEC,0.0071493643319349934,0.06775925215707224
0.001,0.0005,1.5,0.1,2,VM,0.0,0.0
0.001,0.0005,1.5,0.1,2,Other,0.004614047216222218,0.06948247326042944
0.001,0.0005,2,0.001,0,PMEC,0.024815911398472747,0.02741705120781069
0.001,0.0005,2,0.001,0,VM,0.0,0.0
0.001,0.0005,2,0.001,0,Other,0.025428519262556896,0.027562735926477597
0.001,0.0005,2,0.001,1,PMEC,0.027600849200074322,0.029494335321268366
0.001,0.0005,2,0.001,1,VM,0.0,0.0
0.001,0.0005,2,0.001,1,Other,0.026874683398956965,0.02887267234316445
0.001,0.0005,2,0.001,2,PMEC,0.02627172202931485,0.02850321814361348
0.001,0.0005,2,0.001,2,VM,0.0,0.0
0.001,0.0005,2,0.001,2,Other,0.02658532017606357,0.028471673960174568
0.001,0.0005,2,0.005,0,PMEC,0.02780435786082875,0.032670406302200285
0.001,0.0005,2,0.005,0,VM,0.0,0.0
0.001,0.0005,2,0.005,0,Other,0.02588458920395697,0.03149048738732486
0.001,0.0005,2,0.005,1,PMEC,0.02680070141770401,0.03253825939239478
0.001,0.0005,2,0.005,1,VM,0.0,0.0
0.001,0.0005,2,0.005,1,Other,0.02569595839763608,0.0318495397457982
0.001,0.0005,2,0.005,2,PMEC,0.027472859334922262,0.033105604643427884
0.001,0.0005,2,0.005,2,VM,0.0,0.0
0.001,0.0005,2,0.005,2,Other,0.02652281859277023,0.032343905759281213
0.001,0.0005,2,0.01,0,PMEC,0.023872420610615775,0.03331307328469924
0.001,0.0005,2,0.01,0,VM,0.0,0.0
0.001,0.0005,2,0.01,0,Other,0.021410866737062655,0.03287833001670204
0.001,0.0005,2,0.01,1,PMEC,0.023194653906692068,0.03247661233161157
0.001,0.0005,2,0.01,1,VM,0.0,0.0
0.001,0.0005,2,0.01,1,Other,0.020195161652501105,0.032144178374941906
0.001,0.0005,2,0.01,2,PMEC,0.02418056586722303,0.03295510620006994
0.001,0.0005,2,0.01,2,VM,0.0,0.0
0.001,0.0005,2,0.01,2,Other,0.02100915604323125,0.03282828816268969
0.001,0.0005,2,0.05,0,PMEC,0.011818176508657262,0.04515484669576909
0.001,0.0005,2,0.05,0,VM,0.0,0.0
0.001,0.0005,2,0.05,0,Other,0.006539507112464708,0.04599865669632412
0.001,0.0005,2,0.05,1,PMEC,0.011564041483015337,0.04486343074881114
0.001,0.0005,2,0.05,1,VM,0.0,0.0
0.001,0.0005,2,0.05,1,Other,0.007161962051273037,0.04614091235098199
0.001,0.0005,2,0.05,2,PMEC,0.010487499182942863,0.04494988355179608
0.001,0.0005,2,0.05,2,VM,0.0,0.0
0.001,0.0005,2,0.05,2,Other,0.006948816567644103,0.04627175184001999
0.001,0.0005,2,0.1,0,PMEC,0.0075594295792142715,0.06738692224777085
0.001,0.0005,2,0.1,0,VM,0.0,0.0
0.001,0.0005,2,0.1,0,Other,0.0044703400171641995,0.069168691848498
0.001,0.0005,2,0.1,1,PMEC,0.009101832414595222,0.06770156487136114
0.001,0.0005,2,0.1,1,VM,0.0,0.0
0.001,0.0005,2,0.1,1,Other,0.004554326782229183,0.06881433436081698
0.001,0.0005,2,0.1,2,PMEC,0.007165995461581303,0.0674435754184009
0.001,0.0005,2,0.1,2,VM,0.0,0.0
0.001,0.0005,2,0.1,2,Other,0.005222849704752781,0.06902786771839554
0.001,0.001,0.75,0.001,0,PMEC,0.02731459372351154,0.029486164562475305
0.001,0.001,0.75,0.001,0,VM,0.0,0.0
0.001,0.001,0.75,0.001,0,Other,0.025723274967411478,0.027835907415536442
0.001,0.001,0.75,0.001,1,PMEC,0.02666471668452178,0.028848269973883338
0.001,0.001,0.75,0.001,1,VM,0.0,0.0
0.001,0.001,0.75,0.001,1,Other,0.025771434749617614,0.028028087028300026
0.001,0.001,0.75,0.001,2,PMEC,0.02552313986744332,0.027935349797161065
0.001,0.001,0.75,0.001,2,VM,0.0,0.0
0.001,0.001,0.75,0.001,2,Other,0.025522603783968315,0.02759645915728256
0.001,0.001,0.75,0.005,0,PMEC,0.027297233360726196,0.03213859385045083
0.001,0.001,0.75,0.005,0,VM,0.0,0.0
0.001,0.001,0.75,0.005,0,Other,0.02561839238066893,0.031450597802600185
0.001,0.001,0.75,0.005,1,PMEC,0.02612823803971677,0.031363956606828974
0.001,0.001,0.75,0.005,1,VM,0.0,0.0
0.001,0.001,0.75,0.005,1,Other,0.02679631186074071,0.0322123842426013
0.001,0.001,0.75,0.005,2,PMEC,0.026676689041247658,0.03206206243835841
0.001,0.001,0.75,0.005,2,VM,0.0,0.0
0.001,0.001,0.75,0.005,2,Other,0.025783696071236924,0.0319117454652937
0.001,0.001,0.75,0.01,0,PMEC,0.024188536582771668,0.032809283356912466
0.001,0.001,0.75,0.01,0,VM,0.0,0.0
0.001,0.001,0.75,0.01,0,Other,0.02033818155083906,0.03227782770919415
0.001,0.001,0.75,0.01,1,PMEC,0.02318627829570408,0.03298219710410358
0.001,0.001,0.75,0.01,1,VM,0.0,0.0
0.001,0.001,0.75,0.01,1,Other,0.02105077174074107,0.032705525102006174
0.001,0.001,0.75,0.01,2,PMEC,0.023784916746216297,0.03230248848598085
0.001,0.001,0.75,0.01,2,VM,0.0,0.0
0.001,0.001,0.75,0.01,2,Other,0.021764942375646246,0.033002125397313675
0.001,0.001,0.75,0.05,0,PMEC,0.012363899477717693,0.044732001147840164
0.001,0.001,0.75,0.05,0,VM,0.0,0.0
0.001,0.001,0.75,0.05,0,Other,0.006021776564298236,0.046228294762373744
0.001,0.001,0.75,0.05,1,PMEC,0.012041669360454385,0.045067131356781004
0.001,0.001,0.75,0.05,1,VM,0.0,0.0
0.001,0.001,0.75,0.05,1,Other,0.005926516452901174,0.04610377247881901
0.001,0.001,0.75,0.05,2,PMEC,0.011012985853001622,0.04521729234627924
0.001,0.001,0.75,0.05,2,VM,0.0,0.0
0.001,0.001,0.75,0.05,2,Other,0.00623817261738882,0.04600694409069013
0.001,0.001,0.75,0.1,0,PMEC,0.008383312637138839,0.06762014475045863
0.001,0.001,0.75,0.1,0,VM,0.0,0.0
0.001,0.001,0.75,0.1,0,Other,0.0044155869233692855,0.06928938899688397
0.001,0.001,0.75,0.1,1,PMEC,0.00808642316105314,0.06775509045019448
0.001,0.001,0.75,0.1,1,VM,0.0,0.0
0.001,0.001,0.75,0.1,1,Other,0.0041485318081966776,0.06911979787747674
0.001,0.001,0.75,0.1,2,PMEC,0.007910684585016429,0.06775819694548232
0.001,0.001,0.75,0.1,2,VM,0.0,0.0
0.001,0.001,0.75,0.1,2,Other,0.004298328205188021,0.06962410749277283
0.001,0.001,1,0.001,0,PMEC,0.02611116303335118,0.028278149418242863
0.001,0.001,1,0.001,0,VM,0.0,0.0
0.001,0.001,1,0.001,0,Other,0.026252104618023745,0.028109132176293974
0.001,0.001,1,0.001,1,PMEC,0.02684458649879603,0.02916485757203461
0.001,0.001,1,0.001,1,VM,0.0,0.0
0.001,0.001,1,0.001,1,Other,0.025916946717376373,0.027981843575980683
0.001,0.001,1,0.001,2,PMEC,0.026845834926990372,0.02907415536774071
0.001,0.001,1,0.001,2,VM,0.0,0.0
0.001,0.001,1,0.001,2,Other,0.027212470379698477,0.02899967432618949
0.001,0.001,1,0.005,0,PMEC,0.027261128125612575,0.032860081079694646
0.001,0.001,1,0.005,0,VM,0.0,0.0
0.001,0.001,1,0.005,0,Other,0.025578662251956936,0.031573563535473574
0.001,0.001,1,0.005,1,PMEC,0.028345157388517707,0.033487420774771064
0.001,0.001,1,0.005,1,VM,0.0,0.0
0.001,0.001,1,0.005,1,Other,0.02608665417318334,0.031771027483009445
0.001,0.001,1,0.005,2,PMEC,0.026840113327527112,0.032327640264998916
0.001,0.001,1,0.005,2,VM,0.0,0.0
0.001,0.001,1,0.005,2,Other,0.0253799619887,0.031560080626036234
0.001,0.001,1,0.01,0,PMEC,0.023708831909537466,0.032794320223785346
0.001,0.001,1,0.01,0,VM,0.0,0.0
0.001,0.001,1,0.01,0,Other,0.02104806074950764,0.03242218820903116
0.001,0.001,1,0.01,1,PMEC,0.02426960443324345,0.03290489484293508
0.001,0.001,1,0.01,1,VM,0.0,0.0
0.001,0.001,1,0.01,1,Other,0.020913635604106414,0.032236187693891326
0.001,0.001,1,0.01,2,PMEC,0.02322388695513789,0.03198102516566725
0.001,0.001,1,0.01,2,VM,0.0,0.0
0.001,0.001,1,0.01,2,Other,0.020272688628631207,0.03222031137796726
0.001,0.001,1,0.05,0,PMEC,0.01130229461969015,0.044535766542882216
0.001,0.001,1,0.05,0,VM,0.0,0.0
0.001,0.001,1,0.05,0,Other,0.006679534446465753,0.04609938199018777
0.001,0.001,1,0.05,1,PMEC,0.012077838150833815,0.044927917018687806
0.001,0.001,1,0.05,1,VM,0.0,0.0
0.001,0.001,1,0.05,1,Other,0.006055439748144352,0.04599351756817387
0.001,0.001,1,0.05,2,PMEC,0.012193419018549128,0.04474361292933343
0.001,0.001,1,0.05,2,VM,0.0,0.0
0.001,0.001,1,0.05,2,Other,0.006275120609592865,0.04628915371488873
0.001,0.001,1,0.1,0,PMEC,0.007590561192789717,0.06768369929937544
0.001,0.001,1,0.1,0,VM,0.0,0.0
0.001,0.001,1,0.1,0,Other,0.004725827585056802,0.0690841144593863
0.001,0.001,1,0.1,1,PMEC,0.007954329148261975,0.06753753944558398
0.001,0.001,1,0.1,1,VM,0.0,0.0
0.001,0.001,1,0.1,1,Other,0.004804188511247798,0.06905811579587384
0.001,0.001,1,0.1,2,PMEC,0.007829962590767523,0.06795159280170125
0.001,0.001,1,0.1,2,VM,0.0,0.0
0.001,0.001,1,0.1,2,Other,0.0042804048471676934,0.06920391552661764
0.001,0.001,1.5,0.001,0,PMEC,0.025620763111450895,0.02774538724262777
0.001,0.001,1.5,0.001,0,VM,0.0,0.0
0.001,0.001,1.5,0.001,0,Other,0.02494271070646116,0.027016592626878663
0.001,0.001,1.5,0.001,1,PMEC,0.025284785522055295,0.027416799626035968
0.001,0.001,1.5,0.001,1,VM,0.0,0.0
0.001,0.001,1.5,0.001,1,Other,0.0247339705816087,0.026766574551551747
0.001,0.001,1.5,0.001,2,PMEC,0.026496646284778855,0.02895823977500703
0.001,0.001,1.5,0.001,2,VM,0.0,0.0
0.001,0.001,1.5,0.001,2,Other,0.02547181804075121,0.027449649465094927
0.001,0.001,1.5,0.005,0,PMEC,0.02753116798140505,0.03286035008723089
0.001,0.001,1.5,0.005,0,VM,0.0,0.0
0.001,0.001,1.5,0.005,0,Other,0.024442545450380736,0.03159975312934256
0.001,0.001,1.5,0.005,1,PMEC,0.025912022633024223,0.03158356828422483
0.001,0.001,1.5,0.005,1,VM,0.0,0.0
0.001,0.001,1.5,0.005,1,Other,0.024682433761430263,0.031239811978311525
0.001,0.001,1.5,0.005,2,PMEC,0.026947642504025884,0.032648921086160916
0.001,0.001,1.5,0.005,2,VM,0.0,0.0
0.001,0.001,1.5,0.005,2,Other,0.025643296755931775,0.031652119899039044
0.001,0.001,1.5,0.01,0,PMEC,0.023425510795997254,0.03213090976868125
0.001,0.001,1.5,0.01,0,VM,0.0,0.0
0.001,0.001,1.5,0.01,0,Other,0.02200510555485153,0.0330549979227121
0.001,0.001,1.5,0.01,1,PMEC,0.02325023102753242,0.03273486111393729
0.001,0.001,1.5,0.01,1,VM,0.0,0.0
0.001,0.001,1.5,0.01,1,Other,0.02104686429381918,0.03237209425396859
0.001,0.001,1.5,0.01,2,PMEC,0.02369225027525197,0.03246344419648741
0.001,0.001,1.5,0.01,2,VM,0.0,0.0
0.001,0.001,1.5,0.01,2,Other,0.02092897729866021,0.032729414184383694
0.001,0.001,1.5,0.05,0,PMEC,0.01254804055178558,0.045041715502768635
0.001,0.001,1.5,0.05,0,VM,0.0,0.0
0.001,0.001,1.5,0.05,0,Other,0.00600921002227879,0.046359511568711716
0.001,0.001,1.5,0.05,1,PMEC,0.01213181686707383,0.04465087241999744
0.001,0.001,1.5,0.05,1,VM,0.0,0.0
0.001,0.001,1.5,0.05,1,Other,0.006324904225939252,0.046250607224546846
0.001,0.001,1.5,0.05,2,PMEC,0.011919361688854288,0.04524285380383917
0.001,0.001,1.5,0.05,2,VM,0.0,0.0
0.001,0.001,1.5,0.05,2,Other,0.006088350715609995,0.046233089596238945
0.001,0.001,1.5,0.1,0,PMEC,0.008173659521297658,0.06781196445412375
0.001,0.001,1.5,0.1,0,VM,0.0,0.0
0.001,0.001,1.5,0.1,0,Other,0.00464627798727883,0.06887467380181958
0.001,0.001,1.5,0.1,1,PMEC,0.007784341184536479,0.06756757476294953
0.001,0.001,1.5,0.1,1,VM,0.0,0.0
0.001,0.001,1.5,0.1,1,Other,0.0049606680416504085,0.06897941759432152
0.001,0.001,1.5,0.1,2,PMEC,0.007876861353960802,0.06801922308378748
0.001,0.001,1.5,0.1,2,VM,0.0,0.0
0.001,0.001,1.5,0.1,2,Other,0.0044362609974413995,0.06925001413752217
0.001,0.001,2,0.001,0,PMEC,0.02711367806363838,0.029618048078245536
0.001,0.001,2,0.001,0,VM,0.0,0.0
0.001,0.001,2,0.001,0,Other,0.02614739471066039,0.02829818017646142
0.001,0.001,2,0.001,1,PMEC,0.026870220474479012,0.028998546775280673
0.001,0.001,2,0.001,1,VM,0.0,0.0
0.001,0.001,2,0.001,1,Other,0.026086742096144533,0.02796653546907933
0.001,0.001,2,0.001,2,PMEC,0.025332278680098103,0.02789411261108501
0.001,0.001,2,0.001,2,VM,0.0,0.0
0.001,0.001,2,0.001,2,Other,0.02550869964665063,0.027556772332145485
0.001,0.001,2,0.005,0,PMEC,0.026068882387371383,0.03131748088369594
0.001,0.001,2,0.005,0,VM,0.0,0.0
0.001,0.001,2,0.005,0,Other,0.02603318465962926,0.03176506521054898
0.001,0.001,2,0.005,1,PMEC,0.027657452833213966,0.03279850450792126
0.001,0.001,2,0.005,1,VM,0.0,0.0
0.001,0.001,2,0.005,1,Other,0.025406583621979187,0.0315214582227749
0.001,0.001,2,0.005,2,PMEC,0.027529087535262186,0.033037351964436565
0.001,0.001,2,0.005,2,VM,0.0,0.0
0.001,0.001,2,0.005,2,Other,0.025630019206348477,0.031314115684623854
0.001,0.001,2,0.01,0,PMEC,0.023156853350279397,0.03214909785383872
0.001,0.001,2,0.01,0,VM,0.0,0.0
0.001,0.001,2,0.01,0,Other,0.020193863570578015,0.032604825228315565
0.001,0.001,2,0.01,1,PMEC,0.0231243364168006,0.031808528758587654
0.001,0.001,2,0.01,1,VM,0.0,0.0
0.001,0.001,2,0.01,1,Other,0.0211208757402271,0.03220588983575291
0.001,0.001,2,0.01,2,PMEC,0.023565993734244988,0.03234592927553081
0.001,0.001,2,0.01,2,VM,0.0,0.0
0.001,0.001,2,0.01,2,Other,0.020651726752568527,0.032364041963638006
0.001,0.001,2,0.05,0,PMEC,0.011042163968848894,0.044830969473863384
0.001,0.001,2,0.05,0,VM,0.0,0.0
0.001,0.001,2,0.05,0,Other,0.00599440395633423,0.046191504113820794
0.001,0.001,2,0.05,1,PMEC,0.011003603363220213,0.044762555265426135
0.001,0.001,2,0.05,1,VM,0.0,0.0
0.001,0.001,2,0.05,1,Other,0.006892218721275969,0.04607718839200107
0.001,0.001,2,0.05,2,PMEC,0.01119478972618673,0.04470595779335197
0.001,0.001,2,0.05,2,VM,0.0,0.0
0.001,0.001,2,0.05,2,Other,0.00650560624094032,0.04612933448011765
0.001,0.001,2,0.1,0,PMEC,0.007804611035113513,0.06795603794775272
0.001,0.001,2,0.1,0,VM,0.0,0.0
0.001,0.001,2,0.1,0,Other,0.004367514373422354,0.06953953055009543
0.001,0.001,2,0.1,1,PMEC,0.007352922277703202,0.06760789486161482
0.001,0.001,2,0.1,1,VM,0.0,0.0
0.001,0.001,2,0.1,1,Other,0.0040589735770475135,0.06946119838442812
0.001,0.001,2,0.1,2,PMEC,0.007336043416644116,0.0676076561342898
0.001,0.001,2,0.1,2,VM,0.0,0.0
0.001,0.001,2,0.1,2,Other,0.0040539775289325265,0.0692769486701029
0.001,0.005,0.75,0.001,0,PMEC,0.024330140304590006,0.027429043395695168
0.001,0.005,0.75,0.001,0,VM,0.0,0.0
0.001,0.005,0.75,0.001,0,Other,0.025832372795673395,0.028147566285408775
0.001,0.005,0.75,0.001,1,PMEC,0.026161642589555213,0.029126630945364378
0.001,0.005,0.75,0.001,1,VM,0.0,0.0
0.001,0.005,0.75,0.001,1,Other,0.026090526992124177,0.028870092019395353
0.001,0.005,0.75,0.001,2,PMEC,0.02483135363873493,0.028158089254835362
0.001,0.005,0.75,0.001,2,VM,0.0,0.0
